CustomerID,Recency,Frequency,Monetary,R,M,F,RFMsum
4213.0,403,13,59355.0,4,2,4,10
4214.0,10,153,326306.0,1,1,1,3
4215.0,9,227,359266.0,1,1,1,3
4216.0,15,29,39746.0,2,4,2,8
4217.0,12,127,762292.0,2,1,1,4
4218.0,23,1,59592.0,2,2,4,8
4219.0,39,17,44410.0,3,4,4,11
4220.0,26,73,98389.0,3,2,2,7
4221.0,18,2,17772.0,2,4,4,10
4222.0,331,29,77731.0,4,2,2,8
4223.0,17,7,15220.0,2,4,4,10
4224.0,152,3,-14052.0,4,4,4,12
4225.0,10,39,23326.0,1,4,2,7
4226.0,4,90,1092102.0,1,1,1,3
4227.0,18,38,271296.0,2,1,2,5
4228.0,15,70,397510.0,2,1,2,5
4229.0,19,21,76805.0,2,2,4,8
4230.0,10,212,123861.0,1,2,1,4
4231.0,8,109,347407.0,1,1,1,3
4232.0,12,19,22579.0,2,4,4,10
4233.0,20,41,26205.0,2,4,2,8
4234.0,3,322,10654918.0,1,1,1,3
4235.0,9,36,90190.0,1,2,2,5
4236.0,9,18,13474.0,1,4,4,9
4237.0,330,39,49084.0,4,4,2,10
4238.0,107,19,29891.0,4,4,4,12
4239.0,2,454,1009004.0,1,1,1,3
4240.0,20,48,22670.0,2,4,2,8
4241.0,20,26,46376.0,2,4,4,10
4242.0,434,1,10080.0,4,4,4,12
4243.0,261,28,24197.0,4,4,2,10
4244.0,10,377,178366.0,1,1,1,3
4245.0,26,73,61774.0,3,2,2,7
4246.0,9,1280,707048.0,1,1,1,3
4247.0,368,30,22364.0,4,4,2,10
4248.0,15,17,13030.0,2,4,4,10
4249.0,13,32,92731.0,2,2,2,6
4250.0,9,361,244646.0,1,1,1,3
4251.0,9,36,88386.0,1,2,2,5
4252.0,9,197,147560.0,1,1,1,3
4253.0,10,55,27709.0,1,4,2,7
4254.0,20,47,43601.0,2,4,2,8
4255.0,46,14,13871.0,3,4,4,11
4256.0,9,69,140789.0,1,2,2,5
4258.0,9,20,79473.0,1,2,4,7
4259.0,67,38,88508.0,3,2,2,7
4260.0,297,8,17888.0,4,4,4,12
4261.0,20,156,1109062.0,2,1,1,4
4262.0,369,1,-4476.0,4,4,4,12
4263.0,13,18,162856.0,2,1,4,7
4264.0,117,61,126415.0,4,2,2,8
4265.0,8,43,372376.0,1,1,2,4
4266.0,20,221,418853.0,2,1,1,4
4267.0,15,10,25569.0,2,4,4,10
4268.0,53,7,27904.0,3,4,4,11
4269.0,15,16,76835.0,2,2,4,8
4270.0,9,37,73054.0,1,2,2,5
4271.0,142,38,80538.0,4,2,2,8
4272.0,4,21,55462.0,1,2,4,7
4273.0,82,28,48381.0,3,4,2,9
4274.0,20,139,87780.0,2,2,1,5
4275.0,69,35,65272.0,3,2,2,7
4276.0,18,23,59479.0,2,2,4,8
4277.0,58,39,78931.0,3,2,2,7
4278.0,10,81,205612.0,1,1,1,3
4279.0,9,23,46953.0,1,4,4,9
4280.0,179,10,41252.0,4,4,4,12
4281.0,9,43,152761.0,1,1,2,4
4282.0,18,140,146333.0,2,1,1,4
4283.0,10,9,24160.0,1,4,4,9
4284.0,9,38,116519.0,1,2,2,5
4285.0,19,56,144081.0,2,2,2,6
4286.0,9,197,892248.0,1,1,1,3
4287.0,17,31,276968.0,2,1,2,5
4288.0,99,1,14750.0,4,4,4,12
4289.0,356,33,55805.0,4,2,2,8
4290.0,9,75,165550.0,1,1,2,4
4291.0,12,99,210656.0,2,1,1,4
4292.0,19,90,252565.0,2,1,1,4
4293.0,5,117,261429.0,1,1,1,3
4294.0,25,43,44268.0,3,4,2,9
4295.0,47,44,84323.0,3,2,2,7
4296.0,25,1,6360.0,3,4,4,11
4297.0,16,17,37002.0,2,4,4,10
4298.0,20,72,267625.0,2,1,2,5
4299.0,81,69,133366.0,3,2,2,7
4300.0,105,16,35658.0,4,4,4,12
4301.0,264,7,29204.0,4,4,4,12
4302.0,81,44,109885.0,3,2,2,7
4303.0,151,18,26453.0,4,4,4,12
4304.0,84,8,123776.0,3,2,4,9
4305.0,11,141,90208.0,2,2,1,5
4306.0,5,164,757913.0,1,1,1,3
4307.0,111,32,23267.0,4,4,2,10
4308.0,48,68,168488.0,3,1,2,6
4309.0,13,19,18270.0,2,4,4,10
4310.0,75,202,258240.0,3,1,1,5
4311.0,9,32,58936.0,1,2,2,5
4312.0,9,8,16132.0,1,4,4,9
4313.0,2,134,333049.0,1,1,1,3
4314.0,17,42,77159.0,2,2,2,6
4315.0,327,42,28213.0,4,4,2,10
4316.0,237,15,34683.0,4,4,4,12
4317.0,11,13,35362.0,2,4,4,10
4318.0,9,26,57308.0,1,2,4,7
4319.0,9,31,87133.0,1,2,2,5
4320.0,17,22,87556.0,2,2,4,8
4321.0,6,115,253948.0,1,1,1,3
4322.0,220,4,56664.0,4,2,4,10
4323.0,10,65,147361.0,1,1,2,4
4324.0,11,19,59082.0,2,2,4,8
4325.0,5,296,765729.0,1,1,1,3
4326.0,265,10,19065.0,4,4,4,12
4327.0,5,284,692938.0,1,1,1,3
4328.0,12,244,684431.0,2,1,1,4
4329.0,76,5,10369.0,3,4,4,11
4330.0,52,30,84656.0,3,2,2,7
4331.0,11,164,850894.0,2,1,1,4
4332.0,9,89,340213.0,1,1,1,3
4333.0,75,126,244230.0,3,1,1,5
4334.0,14,40,73258.0,2,2,2,6
4335.0,334,1,44172.0,4,4,4,12
4336.0,15,102,254182.0,2,1,1,4
4337.0,12,48,105443.0,2,2,2,6
4338.0,3,61,131110.0,1,2,2,5
4339.0,15,88,201305.0,2,1,1,4
4340.0,50,6,51618.0,3,2,4,9
4341.0,12,105,254672.0,2,1,1,4
4342.0,81,78,268376.0,3,1,1,5
4343.0,8,177,343731.0,1,1,1,3
4344.0,32,4,67870.0,3,2,4,9
4345.0,12,49,98337.0,2,2,2,6
4346.0,20,8,14880.0,2,4,4,10
4347.0,48,22,42450.0,3,4,4,11
4348.0,88,15,693336.0,4,1,4,9
4349.0,51,98,64097.0,3,2,1,6
4350.0,90,6,13054.0,4,4,4,12
4351.0,361,4,-8769.0,4,4,4,12
4352.0,10,122,277997.0,1,1,1,3
4353.0,25,40,251350.0,3,1,2,6
4354.0,49,140,328510.0,3,1,1,5
4355.0,50,21,39209.0,3,4,4,11
4356.0,142,13,21484.0,4,4,4,12
4357.0,13,62,199329.0,2,1,2,5
4358.0,13,46,97001.0,2,2,2,6
4359.0,226,2,96.0,4,4,4,12
4360.0,366,8,18444.0,4,4,4,12
4361.0,39,12,29440.0,3,4,4,11
4362.0,3,170,413270.0,1,1,1,3
4363.0,69,3,26980.0,3,4,4,11
4364.0,20,22,292.0,2,4,4,10
4365.0,23,16,43069.0,2,4,4,10
4366.0,59,9,12837.0,3,4,4,11
4367.0,82,8,18238.0,3,4,4,11
4368.0,17,10,20480.0,2,4,4,10
4369.0,181,7,10774.0,4,4,4,12
4370.0,12,13,24962.0,2,4,4,10
4371.0,4,754,280608.0,1,1,1,3
4372.0,51,70,262820.0,3,1,2,6
